,Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
607,2024-01-10,United Airlines,20h 50m,New York,Dubai,4:25 pm,10:15 pm,6h 55m,Zurich,1,1.0,2.0,"1,200"
608,2024-01-10,"PLAY, AnadoluJet",24h 35m,New York,Dubai,6:15 pm,3:50 am,"1h 50m,2h 35m,3h 20m","Reykjavik Keflavik Intl,Amsterdam Schiphol,Istanbul Sabiha Gokcen",3,0.0,0.0,818
609,2024-01-10,United Airlines,20h 26m,New York,Dubai,5:29 pm,10:55 pm,"3h 05m,1h 40m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,225"
610,2024-01-10,Air Canada,16h 10m,New York,Dubai,6:40 pm,7:50 pm,1h 11m,Toronto Pearson Intl,1,0.0,1.0,"1,553"
611,2024-01-10,United Airlines,22h 40m,New York,Dubai,3:15 pm,10:55 pm,"1h 37m,3h 35m","Chicago O'Hare Intl,Frankfurt am Main",2,1.0,2.0,"1,225"
612,2024-01-10,United Airlines,23h 40m,New York,Dubai,2:15 pm,10:55 pm,"2h 37m,3h 35m","Chicago O'Hare Intl,Frankfurt am Main",2,1.0,2.0,"1,225"
613,2024-01-10,Air Canada,18h 10m,New York,Dubai,4:40 pm,7:50 pm,3h 11m,Toronto Pearson Intl,1,0.0,1.0,"1,553"
614,2024-01-10,United Airlines,24h 45m,New York,Dubai,1:10 pm,10:55 pm,"1h 02m,6h 05m","Chicago O'Hare Intl,Frankfurt am Main",2,1.0,2.0,"1,225"
615,2024-01-10,Air Canada,19h 15m,New York,Dubai,3:35 pm,7:50 pm,4h 16m,Toronto Pearson Intl,1,0.0,1.0,"1,553"
616,2024-01-10,Ethiopian Air,22h 25m,New York,Dubai,8:45 pm,4:10 am,"1h 00m,1h 25m","Abidjan Felix H. Boigny,Addis Ababa Bole",2,1.0,0.0,"1,443"
617,2024-01-10,TAP AIR PORTUGAL,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"1,651"
618,2024-01-10,United Airlines,29h 20m,New York,Dubai,7:55 am,10:15 pm,"8h 12m,5h 25m","Airport change DCA-IAD,Zurich",2,1.0,2.0,"1,200"
619,2024-01-10,Multiple Airlines,37h 35m,New York,Dubai,6:10 pm,4:45 pm,"6h 50m,15h 40m","Airport change LGW-LTN,Poznan Lawica",2,0.0,0.0,643
620,2024-01-10,Multiple Airlines,39h 15m,New York,Dubai,6:10 pm,6:25 pm,"11h 55m,12h 40m","Airport change LGW-STN,Katowice Pyrzowice",2,0.0,0.0,598
621,2024-01-10,Multiple Airlines,38h 30m,New York,Dubai,6:10 pm,5:40 pm,"9h 30m,14h 15m","Airport change LGW-STN,Airport change WMI-WAW",2,0.0,0.0,674
622,2024-01-10,"Porter Airlines, Emirates",18h 50m,New York,Dubai,7:50 am,11:40 am,4h 25m,Airport change YTZ-YYZ,1,1.0,2.0,"7,543"
623,2024-01-10,Emirates,18h 55m,New York,Dubai,3:15 pm,7:10 pm,2h 47m,Chicago O'Hare Intl,1,1.0,2.0,"9,412"
624,2024-01-11,Emirates,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"1,063"
625,2024-01-11,Kuwait Airways,15h 55m,New York,Dubai,5:00 pm,5:55 pm,2h 00m,Kuwait City,1,1.0,2.0,682
626,2024-01-11,Multiple Airlines,23h 35m,New York,Dubai,6:10 pm,2:45 am,"2h 15m,6h 05m","London Gatwick,Antalya",2,1.0,0.0,572
627,2024-01-11,Qatar Airways,14h 50m,New York,Dubai,10:25 am,10:15 am,1h 10m,Doha Hamad Intl,1,1.0,2.0,829
628,2024-01-11,Emirates,12h 30m,New York,Dubai,10:40 am,8:10 am,,,0,1.0,2.0,"1,105"
629,2024-01-11,United Airlines,13h 10m,New York,Dubai,9:30 pm,7:40 pm,,,0,1.0,1.0,"1,001"
630,2024-01-11,Royal Jordanian,15h 25m,New York,Dubai,9:10 pm,9:35 pm,1h 25m,Amman Queen Alia Intl,1,1.0,2.0,828
631,2024-01-11,Emirates,12h 25m,New York,Dubai,11:00 pm,8:25 pm,,,0,1.0,2.0,"1,105"
632,2024-01-11,SAUDIA,17h 00m,New York,Dubai,11:00 am,1:00 pm,2h 25m,Jeddah King Abdulaziz Intl,1,,,815
633,2024-01-11,Egypt Air,18h 00m,New York,Dubai,12:00 pm,3:00 pm,4h 30m,Cairo,1,1.0,2.0,774
634,2024-01-11,Kuwait Airways,19h 55m,New York,Dubai,5:00 pm,9:55 pm,6h 00m,Kuwait City,1,1.0,2.0,682
635,2024-01-11,Air France,15h 50m,New York,Dubai,10:30 pm,11:20 pm,1h 35m,Paris Charles de Gaulle,1,1.0,1.0,892
636,2024-01-11,Turkish Airlines,15h 30m,New York,Dubai,12:50 pm,1:20 pm,1h 15m,Istanbul,1,1.0,2.0,"1,072"
637,2024-01-11,SWISS,15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,024"
638,2024-01-11,United Airlines,15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,026"
639,2024-01-11,"United Airlines, SWISS",15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,026"
640,2024-01-11,United Airlines,15h 45m,New York,Dubai,10:10 pm,10:55 pm,1h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
641,2024-01-11,Air France,18h 50m,New York,Dubai,7:30 pm,11:20 pm,4h 35m,Paris Charles de Gaulle,1,1.0,1.0,892
642,2024-01-11,Etihad Airways,17h 55m,New York,Dubai,1:40 pm,4:35 pm,3h 25m,Abu Dhabi Intl,1,1.0,2.0,951
643,2024-01-11,SWISS,15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,024"
644,2024-01-11,United Airlines,15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,026"
645,2024-01-11,"United Airlines, SWISS",15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,026"
646,2024-01-11,KLM,20h 05m,New York,Dubai,7:00 pm,12:05 am,6h 05m,Amsterdam Schiphol,1,1.0,1.0,896
647,2024-01-11,KLM,21h 15m,New York,Dubai,5:50 pm,12:05 am,7h 45m,Amsterdam Schiphol,1,1.0,1.0,896
648,2024-01-11,Lufthansa,15h 45m,New York,Dubai,10:10 pm,10:55 pm,1h 25m,Frankfurt am Main,1,1.0,2.0,"1,034"
649,2024-01-11,Turkish Airlines,15h 30m,New York,Dubai,12:50 pm,1:20 pm,1h 15m,Istanbul,1,1.0,2.0,"1,072"
650,2024-01-11,SWISS,16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,024"
651,2024-01-11,United Airlines,16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,026"
652,2024-01-11,"United Airlines, SWISS",16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,026"
653,2024-01-11,United Airlines,15h 45m,New York,Dubai,10:10 pm,10:55 pm,1h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
654,2024-01-11,"United Airlines, Lufthansa",15h 45m,New York,Dubai,10:10 pm,10:55 pm,1h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
655,2024-01-11,Turkish Airlines,15h 55m,New York,Dubai,12:20 am,1:15 am,1h 30m,Istanbul,1,1.0,2.0,"1,072"
656,2024-01-11,United Airlines,15h 45m,New York,Dubai,10:10 pm,10:55 pm,1h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
657,2024-01-11,"United Airlines, SWISS",16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,026"
658,2024-01-11,United Airlines,16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,026"
659,2024-01-11,KLM,20h 05m,New York,Dubai,7:00 pm,12:05 am,6h 05m,Amsterdam Schiphol,1,1.0,1.0,896
660,2024-01-11,SWISS,18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,1.0,"1,024"
661,2024-01-11,United Airlines,18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,2.0,"1,026"
662,2024-01-11,"United Airlines, SWISS",18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,2.0,"1,026"
663,2024-01-11,Lufthansa,18h 15m,New York,Dubai,7:40 pm,10:55 pm,4h 20m,Frankfurt am Main,1,1.0,2.0,"1,034"
664,2024-01-11,Air Canada,18h 20m,New York,Dubai,4:30 pm,7:50 pm,3h 19m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
665,2024-01-11,United Airlines,18h 15m,New York,Dubai,7:40 pm,10:55 pm,4h 20m,Frankfurt am Main,1,1.0,2.0,"1,051"
666,2024-01-11,Emirates,15h 25m,New York,Dubai,10:20 pm,10:45 pm,,,0,1.0,2.0,"1,163"
667,2024-01-11,Emirates,15h 40m,New York,Dubai,11:45 pm,12:25 am,2h 00m,Athens Eleftherios V.,1,1.0,2.0,"1,105"
668,2024-01-11,Emirates,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"1,002"
669,2024-01-11,Turkish Airlines,16h 35m,New York,Dubai,11:40 pm,1:15 am,2h 25m,Istanbul,1,1.0,2.0,"1,072"
670,2024-01-11,Emirates,15h 25m,New York,Dubai,10:20 pm,10:45 pm,1h 45m,Milan Malpensa,1,1.0,2.0,"1,135"
671,2024-01-11,SWISS,17h 30m,New York,Dubai,7:45 pm,10:15 pm,"2h 00m,0h 55m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
672,2024-01-11,SWISS,17h 30m,New York,Dubai,7:45 pm,10:15 pm,"1h 15m,1h 35m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
673,2024-01-11,SWISS,18h 00m,New York,Dubai,7:15 pm,10:15 pm,"0h 50m,1h 25m","Barcelona-El Prat,Zurich",2,1.0,2.0,"1,040"
674,2024-01-11,Emirates,15h 40m,New York,Dubai,11:45 pm,12:25 am,,,0,1.0,2.0,"1,163"
675,2024-01-11,United Airlines,18h 01m,New York,Dubai,7:54 pm,10:55 pm,"0h 45m,1h 40m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
676,2024-01-11,"TAP AIR PORTUGAL, Wizz Air Malta",19h 10m,New York,Dubai,5:40 pm,9:50 pm,"1h 30m,1h 35m","Lisbon Humberto Delgado,Vienna Intl",2,0.0,0.0,717
677,2024-01-11,United Airlines,18h 20m,New York,Dubai,7:35 pm,10:55 pm,"1h 07m,1h 40m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
678,2024-01-11,Gulf Air,20h 15m,New York,Dubai,5:20 pm,10:35 pm,"4h 25m,1h 05m","Paris Charles de Gaulle,Manama Bahrain Intl",2,1.0,2.0,964
679,2024-01-11,SWISS,18h 30m,New York,Dubai,6:45 pm,10:15 pm,"1h 55m,1h 20m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
680,2024-01-11,SWISS,18h 25m,New York,Dubai,6:50 pm,10:15 pm,"1h 40m,2h 00m","Brussels Bruxelles-National,Zurich",2,1.0,1.0,"1,058"
681,2024-01-11,Air Canada,16h 10m,New York,Dubai,6:40 pm,7:50 pm,1h 11m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
682,2024-01-11,SWISS,18h 55m,New York,Dubai,6:20 pm,10:15 pm,"2h 25m,1h 50m","Paris Charles de Gaulle,Zurich",2,1.0,1.0,"1,047"
683,2024-01-11,United Airlines,19h 45m,New York,Dubai,6:10 pm,10:55 pm,5h 55m,Frankfurt am Main,1,1.0,2.0,"1,051"
684,2024-01-11,SWISS,19h 05m,New York,Dubai,6:10 pm,10:15 pm,"2h 35m,1h 50m","Amsterdam Schiphol,Zurich",2,1.0,2.0,"1,050"
685,2024-01-11,Lufthansa,19h 10m,New York,Dubai,6:45 pm,10:55 pm,"2h 35m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,049"
686,2024-01-11,Lufthansa,19h 10m,New York,Dubai,6:45 pm,10:55 pm,"1h 35m,2h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,049"
687,2024-01-11,Air Canada,20h 45m,New York,Dubai,2:05 pm,7:50 pm,5h 46m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
688,2024-01-11,SWISS,19h 15m,New York,Dubai,6:00 pm,10:15 pm,"2h 30m,1h 20m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
689,2024-01-11,Lufthansa,19h 45m,New York,Dubai,6:10 pm,10:55 pm,5h 55m,Frankfurt am Main,1,1.0,2.0,"1,034"
690,2024-01-11,Turkish Airlines,17h 35m,New York,Dubai,12:20 am,2:55 am,3h 10m,Istanbul,1,1.0,0.0,"1,099"
691,2024-01-11,SWISS,20h 50m,New York,Dubai,4:25 pm,10:15 pm,6h 55m,Zurich,1,1.0,2.0,"1,024"
692,2024-01-11,Lufthansa,18h 40m,New York,Dubai,7:15 pm,10:55 pm,"1h 00m,1h 20m","Barcelona-El Prat,Frankfurt am Main",2,1.0,2.0,"1,051"
693,2024-01-11,United Airlines,20h 50m,New York,Dubai,4:25 pm,10:15 pm,6h 55m,Zurich,1,1.0,2.0,"1,026"
694,2024-01-11,Qatar Airways,15h 35m,New York,Dubai,8:20 pm,8:55 pm,1h 55m,Doha Hamad Intl,1,1.0,0.0,"1,277"
695,2024-01-11,Multiple Airlines,20h 25m,New York,Dubai,4:25 pm,9:50 pm,"1h 25m,1h 50m,1h 35m","Frankfurt am Main,Duesseldorf Intl,Vienna Intl",3,0.0,0.0,684
696,2024-01-11,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"3h 10m,1h 35m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
697,2024-01-11,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"2h 40m,2h 05m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
698,2024-01-11,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"3h 55m,0h 55m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
699,2024-01-11,Qatar Airways,15h 55m,New York,Dubai,8:20 pm,9:15 pm,2h 15m,Doha Hamad Intl,1,1.0,0.0,"1,277"
700,2024-01-11,Lufthansa,19h 05m,New York,Dubai,6:50 pm,10:55 pm,"3h 15m,1h 10m","Brussels Bruxelles-National,Frankfurt am Main",2,1.0,2.0,"1,053"
701,2024-01-11,Lufthansa,19h 05m,New York,Dubai,6:50 pm,10:55 pm,"1h 25m,3h 00m","Brussels Bruxelles-National,Frankfurt am Main",2,1.0,2.0,"1,053"
702,2024-01-11,Turkish Airlines,18h 25m,New York,Dubai,11:40 pm,3:05 am,4h 15m,Istanbul,1,1.0,0.0,"1,099"
703,2024-01-11,Multiple Airlines,20h 55m,New York,Dubai,6:10 pm,12:05 am,"4h 20m,1h 15m","London Gatwick,Istanbul",2,1.0,0.0,734
704,2024-01-11,Gulf Air,18h 40m,New York,Dubai,6:55 pm,10:35 pm,"2h 30m,1h 10m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,132"
705,2024-01-11,United Airlines,20h 26m,New York,Dubai,5:29 pm,10:55 pm,"3h 05m,1h 40m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
706,2024-01-11,Turkish Airlines,20h 15m,New York,Dubai,8:00 pm,1:15 am,5h 55m,Istanbul,1,1.0,0.0,"1,102"
707,2024-01-11,Air Canada,18h 10m,New York,Dubai,4:40 pm,7:50 pm,3h 11m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
708,2024-01-11,"Lufthansa, Wizz Air Malta",18h 40m,New York,Dubai,6:10 pm,9:50 pm,"1h 45m,2h 15m","Frankfurt am Main,Vienna Intl",2,0.0,0.0,863
709,2024-01-11,Lufthansa,20h 25m,New York,Dubai,5:30 pm,10:55 pm,"3h 40m,1h 25m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
710,2024-01-11,Lufthansa,20h 25m,New York,Dubai,5:30 pm,10:55 pm,"1h 40m,3h 25m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
711,2024-01-11,Air Canada,19h 15m,New York,Dubai,3:35 pm,7:50 pm,4h 16m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
712,2024-01-11,Lufthansa,17h 45m,New York,Dubai,8:10 pm,10:55 pm,"1h 05m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,239"
713,2024-01-11,Air Canada,19h 20m,New York,Dubai,3:30 pm,7:50 pm,"1h 08m,1h 49m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,204"
714,2024-01-11,"SWISS, Royal Jordanian",20h 10m,New York,Dubai,10:05 pm,3:15 am,"0h 50m,1h 50m,1h 55m","Zurich,Milan Malpensa,Amman Queen Alia Intl",3,1.0,0.0,878
715,2024-01-11,Qatar Airways,17h 25m,New York,Dubai,1:25 am,3:50 am,3h 45m,Doha Hamad Intl,1,1.0,0.0,"1,277"
716,2024-01-11,Qatar Airways,18h 40m,New York,Dubai,5:15 pm,8:55 pm,"2h 28m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,262"
717,2024-01-11,"Austrian Airlines, flydubai",18h 15m,New York,Dubai,6:10 pm,9:25 pm,"0h 55m,2h 35m","Vienna Intl,Sofia",2,1.0,0.0,"1,002"
718,2024-01-11,Qatar Airways,19h 00m,New York,Dubai,5:15 pm,9:15 pm,"2h 28m,1h 45m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,262"
719,2024-01-11,SWISS,19h 10m,New York,Dubai,6:05 pm,10:15 pm,"2h 30m,1h 20m","Milan Malpensa,Zurich",2,1.0,2.0,"1,258"
720,2024-01-11,"SWISS, SunExpress",19h 40m,New York,Dubai,10:05 pm,2:45 am,"2h 05m,2h 30m","Zurich,Antalya",2,1.0,0.0,890
721,2024-01-11,Qatar Airways,19h 25m,New York,Dubai,4:30 pm,8:55 pm,"3h 25m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,262"
722,2024-01-11,Qatar Airways,19h 45m,New York,Dubai,4:30 pm,9:15 pm,"3h 25m,1h 45m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,262"
723,2024-01-11,Qatar Airways,19h 56m,New York,Dubai,3:59 pm,8:55 pm,"4h 00m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,262"
724,2024-01-11,Air Canada,16h 50m,New York,Dubai,6:00 pm,7:50 pm,1h 38m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
725,2024-01-11,Multiple Airlines,21h 05m,New York,Dubai,11:55 pm,6:00 am,"2h 50m,2h 55m","Paris Charles de Gaulle,Bucharest Otopeni Intl",2,1.0,0.0,930
726,2024-01-11,Emirates,20h 10m,New York,Dubai,11:45 pm,4:55 am,"2h 20m,2h 50m","Athens Eleftherios V.,Istanbul",2,1.0,2.0,"1,224"
727,2024-01-11,Emirates,18h 53m,New York,Dubai,3:17 pm,7:10 pm,2h 47m,Chicago O'Hare Intl,1,1.0,2.0,"1,413"
728,2024-01-11,Air Canada,18h 50m,New York,Dubai,4:00 pm,7:50 pm,3h 40m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
729,2024-01-11,"Royal Air Maroc, Egypt Air",19h 15m,New York,Dubai,10:45 am,3:00 pm,"1h 30m,2h 20m","Casablanca Mohamed V,Cairo",2,1.0,2.0,"1,399"
730,2024-01-11,Royal Air Maroc,17h 55m,New York,Dubai,10:45 am,1:40 pm,3h 15m,Casablanca Mohamed V,1,1.0,2.0,"1,512"
731,2024-01-11,Air Canada,19h 50m,New York,Dubai,3:00 pm,7:50 pm,4h 43m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
732,2024-01-11,"United Airlines, Lufthansa",17h 45m,New York,Dubai,8:10 pm,10:55 pm,"1h 05m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,527"
733,2024-01-11,TAP AIR PORTUGAL,16h 05m,New York,Dubai,11:55 pm,1:00 am,1h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"1,651"
734,2024-01-11,Royal Air Maroc,20h 30m,New York,Dubai,8:00 pm,1:30 am,6h 10m,Casablanca Mohamed V,1,1.0,0.0,"1,554"
735,2024-01-11,TAP AIR PORTUGAL,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"1,651"
736,2024-01-11,Air Canada,18h 55m,New York,Dubai,3:55 pm,7:50 pm,4h 01m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
737,2024-01-11,"Turkish Airlines, flydubai",15h 25m,New York,Dubai,11:40 pm,12:05 am,1h 05m,Istanbul,1,1.0,0.0,"1,565"
738,2024-01-11,Qatar Airways,18h 55m,New York,Dubai,5:00 pm,8:55 pm,"2h 25m,1h 05m","Madrid Barajas,Doha Hamad Intl",2,1.0,2.0,"1,874"
739,2024-01-11,British Airways,15h 25m,New York,Dubai,8:05 am,8:30 am,1h 45m,London Heathrow,1,1.0,1.0,"2,067"
740,2024-01-11,Qatar Airways,19h 15m,New York,Dubai,5:00 pm,9:15 pm,"2h 25m,1h 25m","Madrid Barajas,Doha Hamad Intl",2,1.0,2.0,"1,874"
741,2024-01-11,British Airways,15h 20m,New York,Dubai,11:25 pm,11:45 pm,1h 30m,London Heathrow,1,1.0,1.0,"2,067"
742,2024-01-11,Qatar Airways,20h 25m,New York,Dubai,10:25 pm,3:50 am,"3h 40m,1h 20m","London Heathrow,Doha Hamad Intl",2,1.0,2.0,"1,969"
743,2024-01-11,Qatar Airways,19h 26m,New York,Dubai,4:29 pm,8:55 pm,"3h 27m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"2,153"
744,2024-01-11,Qatar Airways,17h 20m,New York,Dubai,6:55 pm,9:15 pm,"1h 35m,0h 45m","London Heathrow,Doha Hamad Intl",2,1.0,2.0,"2,327"
745,2024-01-11,Qatar Airways,20h 25m,New York,Dubai,10:25 pm,3:50 am,"3h 50m,1h 40m","London Heathrow,Doha Hamad Intl",2,1.0,2.0,"2,420"
746,2024-01-11,Air Canada,20h 15m,New York,Dubai,2:35 pm,7:50 pm,"1h 43m,2h 15m","Ottawa,Toronto Pearson Intl",2,1.0,1.0,"2,717"
747,2024-01-11,Air Canada,20h 15m,New York,Dubai,2:35 pm,7:50 pm,"2h 43m,1h 15m","Ottawa,Toronto Pearson Intl",2,1.0,1.0,"2,717"
748,2024-01-11,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"1h 45m,1h 45m","Rome Fiumicino,Zurich",2,1.0,2.0,"2,765"
749,2024-01-11,"Iberia, British Airways",15h 25m,New York,Dubai,8:05 am,8:30 am,1h 45m,London Heathrow,1,1.0,0.0,"3,412"
750,2024-01-11,"Egypt Air, Emirates",20h 45m,New York,Dubai,12:00 pm,5:45 pm,7h 10m,Cairo,1,1.0,2.0,"3,261"
751,2024-01-11,British Airways,16h 20m,New York,Dubai,10:25 pm,11:45 pm,2h 20m,London Heathrow,1,1.0,1.0,"3,913"
752,2024-01-11,British Airways,17h 50m,New York,Dubai,8:55 pm,11:45 pm,4h 05m,London Heathrow,1,1.0,1.0,"3,913"
753,2024-01-11,British Airways,17h 00m,New York,Dubai,9:45 pm,11:45 pm,3h 20m,London Heathrow,1,1.0,1.0,"3,913"
754,2024-01-11,Qatar Airways,20h 25m,New York,Dubai,10:25 pm,3:50 am,"4h 30m,1h 00m","London Heathrow,Doha Hamad Intl",2,1.0,2.0,"3,715"
755,2024-01-11,British Airways,17h 10m,New York,Dubai,9:35 pm,11:45 pm,3h 25m,London Heathrow,1,1.0,1.0,"3,913"
756,2024-01-11,British Airways,18h 40m,New York,Dubai,8:05 pm,11:45 pm,4h 45m,London Heathrow,1,1.0,1.0,"3,913"
757,2024-01-11,British Airways,19h 20m,New York,Dubai,7:25 pm,11:45 pm,5h 35m,London Heathrow,1,1.0,1.0,"3,913"
758,2024-01-11,British Airways,19h 50m,New York,Dubai,6:55 pm,11:45 pm,5h 45m,London Heathrow,1,1.0,1.0,"3,913"
759,2024-01-11,British Airways,19h 55m,New York,Dubai,6:50 pm,11:45 pm,6h 00m,London Heathrow,1,1.0,1.0,"3,913"
760,2024-01-11,British Airways,20h 10m,New York,Dubai,6:35 pm,11:45 pm,6h 30m,London Heathrow,1,1.0,1.0,"4,067"
761,2024-01-11,British Airways,20h 15m,New York,Dubai,6:30 pm,11:45 pm,6h 20m,London Heathrow,1,1.0,1.0,"4,067"
762,2024-01-11,"British Airways, Qantas Airways",15h 35m,New York,Dubai,7:25 pm,8:00 pm,2h 00m,London Heathrow,1,1.0,0.0,"5,783"
763,2024-01-11,"British Airways, Qantas Airways",16h 10m,New York,Dubai,6:50 pm,8:00 pm,2h 25m,London Heathrow,1,1.0,1.0,"5,973"
764,2024-01-11,"British Airways, Qantas Airways",16h 55m,New York,Dubai,6:35 pm,8:30 pm,3h 25m,Airport change LHR-LGW,1,1.0,1.0,"5,984"
765,2024-01-11,"British Airways, Qantas Airways",16h 15m,New York,Dubai,11:25 pm,12:40 am,2h 25m,London Heathrow,1,1.0,1.0,"5,973"
766,2024-01-11,"British Airways, Qantas Airways",20h 20m,New York,Dubai,7:05 pm,12:25 am,6h 20m,Manchester,1,1.0,1.0,"5,936"
767,2024-01-11,"LOT, Emirates",14h 45m,New York,Dubai,10:35 pm,10:20 pm,0h 55m,Warsaw Frederic Chopin,1,1.0,1.0,"6,136"
768,2024-01-11,Qatar Airways,18h 12m,New York,Dubai,5:43 pm,8:55 pm,"2h 12m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"6,588"
769,2024-01-11,Qatar Airways,18h 32m,New York,Dubai,5:43 pm,9:15 pm,"2h 12m,1h 45m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"6,588"
770,2024-01-11,Air Canada,20h 32m,New York,Dubai,2:18 pm,7:50 pm,"1h 02m,2h 59m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,2.0,"7,139"
771,2024-01-11,Air Canada,20h 32m,New York,Dubai,2:18 pm,7:50 pm,"2h 12m,1h 49m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,2.0,"7,139"
772,2024-01-11,"TAP AIR PORTUGAL, Emirates",18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,0.0,"7,279"
773,2024-01-11,"Aer Lingus, Emirates",18h 35m,New York,Dubai,9:10 pm,12:45 am,4h 20m,Dublin,1,1.0,1.0,"7,496"
774,2024-01-11,"Porter Airlines, Emirates",18h 50m,New York,Dubai,7:50 am,11:40 am,4h 25m,Airport change YTZ-YYZ,1,1.0,2.0,"7,543"
775,2024-01-11,"Lufthansa, Emirates",18h 05m,New York,Dubai,3:55 pm,7:00 pm,4h 15m,Frankfurt am Main,1,1.0,0.0,"7,867"
